"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2043/2044",2044,123,123,100,16.1064789596247,32390.515330147,0
"2044/2045",2045,123,123,100,19.6080368782037,32449.3888723077,0
"2045/2046",2046,123,123,100,12.7471293268552,33806.1892708801,0
"2046/2047",2047,123,123,100,13.0742348398317,34529.9961380484,0
"2047/2048",2048,123,123,100,11.014198957871,33663.0397998644,0
"2048/2049",2049,123,123,100,14.3939632043343,32609.6178159127,0
"2049/2050",2050,123,123,100,25.4264414091118,30369.8694881415,0
"2050/2051",2051,123,123,100,21.5491752890607,31317.6020354033,0
"2051/2052",2052,123,123,100,24.9005741867926,30923.0152233848,0
"2052/2053",2053,123,123,100,22.2701784948058,30026.0638588015,0
"2053/2054",2054,123,123,100,12.7933068281675,30926.0399306417,0
"2054/2055",2055,123,123,100,20.8572450415957,30747.9317271579,0
"2055/2056",2056,123,123,100,17.4039370142987,31846.3023180692,1
"2056/2057",2057,123,123,100,22.8760420058636,30357.9626825564,0
"2057/2058",2058,123,123,100,27.2456109585416,30459.7350351634,0
"2058/2059",2059,123,123,100,16.0661705369189,30621.8534192052,0
"2059/2060",2060,123,123,100,16.9435554956337,32000.9345910707,0
"2060/2061",2061,123,123,100,16.1483463602854,31646.0923884688,0
"2061/2062",2062,123,123,100,15.9179671435807,32172.0684595946,0
"2062/2063",2063,123,123,100,24.5764231059738,30517.9472453678,0
"2063/2064",2064,123,123,100,18.8054369078379,31375.1797748776,0
"2064/2065",2065,123,123,100,23.0856458300882,30293.0518503496,1
"2065/2066",2066,123,123,100,11.6726581305854,33387.1684147259,0
"2066/2067",2067,123,123,100,14.7040905584363,32119.2282023234,0
"2067/2068",2068,123,123,100,14.5904458472089,31191.6978220697,1
"2068/2069",2069,123,123,100,15.2015441956116,32631.9483015398,0
"2069/2070",2070,123,123,100,10.0554015821092,34290.4124094378,3
"2070/2071",2071,123,123,100,12.9321004507906,32769.6735131331,0
"2071/2072",2072,123,123,100,22.5921670224914,30246.9356254786,0
"2072/2073",2073,123,123,100,16.2584522712937,30961.9276991412,1
"2073/2074",2074,123,123,100,24.0905574118692,29893.3558369707,1
"2074/2075",2075,123,123,100,27.5022891748513,28612.3043547701,0
"2075/2076",2076,123,123,100,25.731437313681,29456.118193455,0
"2076/2077",2077,123,123,100,20.6055759074043,31609.3261579648,0
"2077/2078",2078,123,123,100,15.605121863927,32855.122322211,0
"2078/2079",2079,123,123,100,23.4187435894034,30267.0804575421,0
"2079/2080",2080,123,123,100,17.9557414501849,31491.2553417087,0
"2080/2081",2081,123,123,100,18.6597520758246,31556.7061246727,0
"2081/2082",2082,123,123,100,24.6051022506167,29616.5469546113,0
"2082/2083",2083,123,123,100,23.6849224730663,30938.7242828608,0
"2083/2084",2084,123,123,100,17.7124946975694,31713.4032121617,0
"2084/2085",2085,123,123,100,15.8314621182392,31747.4424235616,0
"2085/2086",2086,123,123,100,21.7866469786638,31669.8403985072,1
"2086/2087",2087,123,123,100,16.1638992583635,33190.5008326955,4
"2087/2088",2088,123,123,100,21.3237707804678,30168.0658687819,1
"2088/2089",2089,123,123,100,21.9444878594875,31265.8101474978,0
"2089/2090",2090,123,123,100,24.1037457793536,30682.3777286634,0
"2090/2091",2091,123,123,100,16.5600353358509,31719.4600833822,0
"2091/2092",2092,123,123,100,20.0822082090231,30373.7188123558,0
"2092/2093",2093,123,123,100,21.513317267618,31294.2567716856,3
"2093/2094",2094,123,123,100,12.8422435234129,34478.0844613723,0
"2094/2095",2095,123,123,100,8.98068169630096,33337.7597754188,0
"2095/2096",2096,123,123,100,18.3422806860092,31311.6297262702,0
"2096/2097",2097,123,123,100,24.9114561293625,29956.6381063163,0
"2097/2098",2098,123,123,100,13.5173408801186,32369.287378097,0
"2098/2099",2099,123,123,100,17.9286810827693,32257.0024446286,0
"2099/2100",2100,123,123,100,20.0781379765599,30654.693235375,0
"2100/2101",2101,123,123,100,12.2499394246215,33328.0878345203,0
