"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2028/2029",2029,123,123,100,15.8326141474175,33445.2847738881,0
"2029/2030",2030,123,123,100,25.0025320899675,30300.2799154851,0
"2030/2031",2031,123,123,100,10.041158506594,33884.2557337186,0
"2031/2032",2032,123,123,100,21.7277441549493,31184.1812689607,0
"2032/2033",2033,123,123,100,14.6533268109952,32854.4919179175,0
"2033/2034",2034,123,123,100,26.6321238563827,29708.931140434,0
"2034/2035",2035,123,123,100,17.7211848849392,31864.5413309382,0
"2035/2036",2036,123,123,100,12.1041024153965,34043.4724664744,0
"2036/2037",2037,123,123,100,14.9727245201217,32006.2455833023,0
"2037/2038",2038,123,123,100,18.1990495280268,31924.1279087979,0
"2038/2039",2039,123,123,100,23.4600383089813,30799.7428434733,0
"2039/2040",2040,123,123,100,11.0972704107128,32751.8294814825,0
"2040/2041",2041,123,123,100,14.0087061572591,32526.938144464,0
"2041/2042",2042,123,123,100,13.0209765511697,32629.3790746639,0
"2042/2043",2043,123,123,100,13.9949699160178,31999.3480026508,0
"2043/2044",2044,123,123,100,16.2340948911467,32525.8537914474,0
"2044/2045",2045,123,123,100,19.7292456348144,32566.9038767908,0
"2045/2046",2046,123,123,100,12.9864572071498,33932.2415572377,0
"2046/2047",2047,123,123,100,12.0759100974844,34684.0563900406,0
"2047/2048",2048,123,123,100,10.4073048250541,33883.8861563662,0
"2048/2049",2049,123,123,100,14.8931473200892,32725.4934509099,0
"2049/2050",2050,123,123,100,23.8193926408686,30502.8107817089,0
"2050/2051",2051,123,123,100,21.5432567021393,31420.4904107489,0
"2051/2052",2052,123,123,100,24.0157458669505,31073.3785408819,0
"2052/2053",2053,123,123,100,20.1985969715518,30092.2636302197,0
"2053/2054",2054,123,123,100,12.6604578906979,30973.9560435256,0
"2054/2055",2055,123,123,100,20.1465570003068,30928.8588649072,0
"2055/2056",2056,123,123,100,18.4277700306404,31948.2544333693,0
"2056/2057",2057,123,123,100,22.5929213845991,30362.7581160236,1
"2057/2058",2058,123,123,100,25.7986468547601,30501.9620620022,0
"2058/2059",2059,123,123,100,15.7567704453836,30785.9217342483,0
"2059/2060",2060,123,123,100,18.4457782529319,32174.6159997759,0
"2060/2061",2061,123,123,100,19.0616919607644,31748.5423790738,0
"2061/2062",2062,123,123,100,15.9908927678423,32186.2868387634,0
"2062/2063",2063,123,123,100,24.6666634491005,30487.4584470717,0
"2063/2064",2064,123,123,100,18.0216332029813,31590.2961697262,0
"2064/2065",2065,123,123,100,24.0625142815691,30367.8727811202,0
"2065/2066",2066,123,123,100,10.6780452311957,33484.8264248762,0
"2066/2067",2067,123,123,100,15.3744045894809,32359.8650722187,0
"2067/2068",2068,123,123,100,15.6645763355978,31209.3598516872,2
"2068/2069",2069,123,123,100,16.3406644265717,32752.4245552914,0
"2069/2070",2070,123,123,100,8.79493574942353,34541.6919436799,3
"2070/2071",2071,123,123,100,13.9913393429276,32854.2606059574,0
"2071/2072",2072,123,123,100,21.6159747459012,30292.2507059071,0
"2072/2073",2073,123,123,100,17.2967146658859,31026.1704546325,1
"2073/2074",2074,123,123,100,23.7670348885847,30111.1044229027,2
"2074/2075",2075,123,123,100,27.6394637003907,28609.9400648568,0
"2075/2076",2076,123,123,100,26.163914464646,29525.84472817,0
"2076/2077",2077,123,123,100,19.5990552900287,31810.467096597,0
"2077/2078",2078,123,123,100,14.6084699184532,33096.6711129285,0
"2078/2079",2079,123,123,100,21.6818235572705,30288.6110334508,0
"2079/2080",2080,123,123,100,18.9915247368328,31606.751278365,0
"2080/2081",2081,123,123,100,17.7145155426138,31695.9671087898,0
"2081/2082",2082,123,123,100,24.5446711706509,29604.7178684119,0
"2082/2083",2083,123,123,100,24.5125335308628,30942.5854615401,0
"2083/2084",2084,123,123,100,16.8187136313063,31778.8419349082,0
"2084/2085",2085,123,123,100,15.9072924021282,31937.3371605687,0
"2085/2086",2086,123,123,100,20.9597454198242,31873.7983241286,0
"2086/2087",2087,123,123,100,13.6179260836807,33384.724359503,3
"2087/2088",2088,123,123,100,18.6422805049835,30334.3521147929,1
"2088/2089",2089,123,123,100,22.8898772528551,31406.8697156943,0
"2089/2090",2090,123,123,100,26.0938076000361,30723.8630229458,0
"2090/2091",2091,123,123,100,16.6937187163894,31879.1801921949,0
"2091/2092",2092,123,123,100,20.9808369544701,30508.0956854075,0
"2092/2093",2093,123,123,100,20.6201960606297,31422.2120755501,2
"2093/2094",2094,123,123,100,11.8601695403452,34676.5565204285,0
"2094/2095",2095,123,123,100,9.99829992103855,33458.0723600928,0
"2095/2096",2096,123,123,100,21.4275225546112,31526.8906574957,0
"2096/2097",2097,123,123,100,22.0986360357433,30017.910365507,0
"2097/2098",2098,123,123,100,14.210018859384,32515.2797704246,0
"2098/2099",2099,123,123,100,16.9471967867003,32347.9319588952,0
"2099/2100",2100,123,123,100,19.7381112120481,30681.5835669953,0
"2100/2101",2101,123,123,100,11.6036452097758,33481.3137216736,0
