"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2085/2086",2086,123,123,100,27.6049787069564,27235.5034928117,4
"2086/2087",2087,123,123,100,26.4246835458416,28434.1470430177,6
"2087/2088",2088,123,123,100,30.697442531743,25623.276006002,8
"2088/2089",2089,123,123,100,39.3557798489505,26449.8525698725,0
"2089/2090",2090,123,123,100,40.6924957882602,25733.8688577432,1
"2090/2091",2091,123,123,100,33.076938085982,26954.9296446312,0
"2091/2092",2092,123,123,100,40.4007246915976,25322.4556369856,0
"2092/2093",2093,123,123,100,36.4455606025303,26518.6348712537,6
"2093/2094",2094,123,123,100,24.0437391767937,29771.196932761,0
"2094/2095",2095,123,123,100,27.9612673708339,28287.0891295616,0
"2095/2096",2096,123,123,100,33.888912658826,26829.1763613597,2
"2096/2097",2097,123,123,100,40.3510531124944,24893.6863404736,0
"2097/2098",2098,123,123,100,26.3157492001033,27608.9706616569,0
"2098/2099",2099,123,123,100,30.8156766209395,27153.2700276989,0
"2099/2100",2100,123,123,100,34.1696311059709,25775.0413523503,0
"2100/2101",2101,123,123,100,25.9900228021042,28547.6666855942,0
