"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2036/2037",2037,123,123,100,0.377939813822359,24.9042841358929,34.7357742227231,0.44153609630698,53.8398704665209,669.351040432244,423.5,176.436539805058,21,778.5,118,107,29.7042727363585
"2037/2038",2038,123,123,100,0.282673647843998,55.123393650078,31.2674842711946,0.334720080375563,50.1083113632384,737.445857875507,216,36.4061212118249,-347.5,836,205,-27,32.5921789903969
"2038/2039",2039,123,123,100,0.690998098641937,72.4552893791213,32.8416678183537,0.823238446567594,54.4116117299481,819.654611116239,443.5,266.377660115482,-5.5,926,265,192,33.7311668409754
"2039/2040",2040,123,123,100,0,40.5456071754709,30.3237928317636,0,49.7880012640457,706.985800325303,188.5,10.2960315155797,-334.5,816.5,169,-52.5,24.6985350674297
"2040/2041",2041,123,123,100,0,67.021691552295,31.745327192986,-0.00522964869072506,52.0009038936831,704.941599841346,281,58.2889892809617,-161.5,800.5,211,-17,24.8124828734296
"2041/2042",2042,123,123,100,0,54.2517368695488,32.4783918787603,0,52.6147325875224,724.954655278576,287,76.2729355513293,-117,826,200,24.5,26.3196628065552
"2042/2043",2043,123,123,100,0.0949052608509109,58.0969350548897,32.3782711805779,0.202595419046894,53.0703777775083,749.096397344169,323.5,144.170849539223,-114,860.5,200,86.5,27.4678184370996
"2043/2044",2044,123,123,100,0.197423375633653,49.2709464797425,32.2283951970073,0.275063837009355,52.2551560292453,718.933489857736,302,81.1475010304712,-141.5,824.5,190,36,26.0012593622866
"2044/2045",2045,123,123,100,0,53.4789110287432,33.1332937865529,-0.0129962877166034,53.0414542029324,706.717489443123,339,90.6391912372492,-74,800,192,44,30.3879650643364
"2045/2046",2046,123,123,100,0,34.7550480482735,31.9649674918288,-0.0279473386821876,50.6936259956471,602.700304142039,222,-55.5706175000232,-267,705.5,130,-107,20.9612293869773
"2046/2047",2047,123,123,100,0.169827998817647,36.2520859231921,31.6812624268694,0.21978060632388,49.1509274952546,577.17272983861,130.5,-174.991157242475,-403,657,144,-206,26.1594662820723
"2047/2048",2048,123,123,100,0,43.7862575756849,30.4762061348835,0.00140605793351134,49.3036411566025,657.699896919643,121,-85.5715293384565,-419.5,756,153,-151.5,21.6244800602651
"2048/2049",2049,123,123,100,0.426609642863578,67.9262751810694,31.9640215772788,0.548419412648792,52.4052699967287,712.247982299814,301,66.7894586511247,-178,814.5,212,23,25.6069671144223
"2049/2050",2050,123,123,100,0.814700985779224,57.6476292164147,34.4278431971284,1.02660106849577,55.0182938087303,824.333673657791,468,314.861291548819,34.5,932.5,233,244,39.7573548930091
"2050/2051",2051,123,123,100,3.22771519854275,68.2472758871026,33.5049402229665,3.41059895609613,53.4197613563509,803.658831385954,338,127.672735954984,-126,892,268,89.5,30.3627802055146
"2051/2052",2052,123,123,100,0.705971623652614,65.1536669888372,33.6350059755956,0.827669913360576,54.0015944891371,817.11742881508,388,227.616667286347,-73,925,238,174.5,35.105671126177
"2052/2053",2053,123,123,100,0.546965267919984,56.2334694488763,34.4735763590993,0.611729466536625,55.8259638835499,825.719786115071,513.5,368.707508314459,123.5,945,208,290.5,40.1240060184155
"2053/2054",2054,123,123,100,0.384406013037276,93.0688066661652,32.8810961114967,0.447499225222975,54.8530767691825,816.512984832967,455,232.296816612419,45.5,912,296,179,32.4728687381164
"2054/2055",2055,123,123,100,0.205078328709742,36.6266999636995,33.4931417567198,0.269105191609365,53.3183823344704,765.132171468285,395,237.955838183669,-46.5,881.5,154,159,34.8214785434286
"2055/2056",2056,123,123,100,0.269175957569649,58.0344159136009,32.0181729674504,0.315842952679125,52.911499605654,760.118676133061,338,132.974376008584,-119.5,854.5,205,67,28.1425855080668
"2056/2057",2057,123,123,100,0.499490744938089,80.8868370665531,34.1541813136508,0.585148406880442,56.5038889315252,842.504940593128,522.5,325.892776495864,157.5,946,274,285,34.4051883128075
"2057/2058",2058,123,123,100,0.544422484478169,54.3563479941685,35.2667219628419,0.719066415185767,56.2646514496917,822.100165568751,546.5,360.559884002781,166.5,938.5,224,300.5,38.5148026836825
"2058/2059",2059,123,123,100,0.235396610043141,86.9515673400817,31.8836254127292,0.269838945566187,54.2383980606733,860.702271195616,399.5,256.994187763659,-58.5,963.5,271,207.5,28.9498139525808
"2059/2060",2060,123,123,100,0.066476153387506,64.2242085078833,31.6833130156215,0.067923138679385,51.5920866604413,731.379944467873,285,65.9379360222665,-207,836,224,27,27.5948511489673
"2060/2061",2061,123,123,100,0.4603277993548,73.6248137661105,32.1778677229036,0.624994766624315,53.253244937721,796.299643648868,325,144.164275979652,-117.5,904,247,86.5,28.0530374561736
"2061/2062",2062,123,123,100,0.933457860543843,61.6684255901954,33.7986747795039,0.962122162929355,54.2105216692295,714.864792904322,388.5,128.631564580282,24.5,814,212,79,27.5524860655119
"2062/2063",2063,123,123,100,0.352513540805335,62.9742728985506,35.3087191117659,0.51108798733068,56.6287472542974,828.153694316687,541.5,354.67966571264,193.5,943,239,287,39.0183201926066
"2063/2064",2064,123,123,100,0.0470386165838964,54.6045915715146,31.8210014914017,0.105379012213669,51.3395364062365,719.869973108507,310.5,108.368348631629,-189,828,192,42,27.599661874066
"2064/2065",2065,123,123,100,2.05252057873761,67.8490365956498,34.4131956925149,2.14666932190677,56.0681525984253,844.875045864173,506,326.357813206763,123,958,267,273.5,38.9594268369106
"2065/2066",2066,123,123,100,0,45.0639118233046,31.0898150868503,0,51.0325565669799,688.713661481845,197,-14.3133787296538,-256,789.5,163,-74.5,23.0480436292137
"2066/2067",2067,123,123,100,0.558552180854759,61.585075313579,31.1040836793908,0.679523899293809,50.7870566418168,749.310978543232,204.5,19.0310904687503,-305,851,214,-26.5,27.8840155197513
"2067/2068",2068,123,123,100,0.107272829670829,59.2167151005856,33.4249327260832,0.160927003522439,55.0140593704232,770.963032447675,451.5,245.792044030677,80,878,206,179,34.3356276386889
"2068/2069",2069,123,123,100,0.520626395015205,52.5383379135016,32.3170226823384,0.59972272245471,52.1060924259673,721.915888940246,266.5,55.5015986197395,-201.5,820,191,-2,30.4220283506779
"2069/2070",2070,123,123,100,0.209304750238725,51.0179497985563,29.291727031137,0.224020840670152,48.290289986885,639.99298347818,47,-190.065151999559,-508,727,167,-248.5,17.295188343759
"2070/2071",2071,123,123,100,0.321533334539154,50.8701456248922,32.3119148545798,0.3802429184406,52.2052206580536,688.55126825659,278,38.3520198516781,-144,782.5,192,-21,25.7815406472901
"2071/2072",2072,123,123,100,0.180539961932265,70.2782600390468,34.2662250929161,0.223258847934951,56.2919301990535,841.790555584288,549.5,356.037991573976,165,951,265,304,34.4761611410654
"2072/2073",2073,123,123,100,0.306277431409486,81.367449142625,33.2163648743947,0.381926816910306,55.2010454115624,798.085139861068,462,252.372562319826,81,909,262,193.5,31.2224609012292
"2073/2074",2074,123,123,100,0.775042815373591,96.4736640453643,32.5970811210035,0.968848902786334,54.7507374101701,890.715291678862,425,296.322913513257,-56,985.5,306,238,34.1230513157502
"2074/2075",2075,123,123,100,0.534659760052138,93.4659510556734,35.3726669890851,0.610193202766044,58.9731578333543,944.930727206287,690.5,537.61315230545,353.5,1057.5,319,489,41.6078522620933
"2075/2076",2076,123,123,100,0.540961920558365,57.7111807608896,35.6237753196014,0.620670133090437,56.6172187581843,843.847222737182,596.5,430.149904386752,220,965,232,358.5,40.5142143116677
"2076/2077",2077,123,123,100,0,60.4100502569422,32.7253831333957,-0.0123986455494152,52.818158252505,739.94608509152,334.5,142.968381305749,-102,844.5,209,75,34.1205880874818
"2077/2078",2078,123,123,100,0.0738027501195836,60.7465261268893,31.5006687227066,0.123598389477988,50.4760004496828,693.050155716512,197,-48.1569231130416,-317.5,782.5,216,-81,30.3965434635593
"2078/2079",2079,123,123,100,0.400668857330854,54.2490851733129,34.39928441625,0.459859920850375,56.0201221161274,822.497309199578,543.5,367.059767595318,164.5,932.5,217,288.5,34.2644780410451
"2079/2080",2080,123,123,100,0.293501805009157,57.1646732127814,32.791055763891,0.396118076630023,53.4789045630233,772.946505839936,386.5,184.093412434682,-64,869.5,229,130,30.2183800409716
"2080/2081",2081,123,123,100,0.20779137772483,81.8145337728414,32.3882743449269,0.233036265420225,53.2880148736017,765.302564315018,333,100.753899009898,-65.5,857,259,66.5,30.6796558034193
"2081/2082",2082,123,123,100,0.118243187411583,78.516677310834,34.1021642391403,0.133518976397756,56.4796015055888,855.8761544515,575,388.475402977143,211.5,972.5,287,327.5,36.7821361597703
"2082/2083",2083,123,123,100,0.408167047133443,82.2828386354392,33.8799875854451,0.589807849976806,55.7603509096024,827.510989265123,469.5,259.8586986023,78,925.5,265,203,33.0293934996694
"2083/2084",2084,123,123,100,0.0535267026885679,62.1605256470485,33.2322255006413,0.0630488689499784,53.3007049640946,715.138822480818,398,135.816411109583,-32,803,220,84,33.3638559397909
"2084/2085",2085,123,123,100,0.129737274446474,62.0799431809631,31.3409906988726,0.150643714494539,51.1957327061982,742.583144733537,273,78.5078470979934,-222.5,855,219,13.5,29.5616557190851
"2085/2086",2086,123,123,100,0.338480894221842,75.9759048628358,31.8410262844318,0.487206181075767,51.5951258389981,758.243584358512,275.5,65.8696604482247,-245,830.5,255,16.5,28.1075807225029
"2086/2087",2087,123,123,100,0.518949075618492,44.3302477003792,31.7843980993985,0.536928225564036,50.6091465607825,633.599036039566,192.5,-55.9238379650633,-288.5,730,144,-107.5,25.0027205782235
"2087/2088",2088,123,123,100,0.858560724192226,105.206608320023,32.0093830903581,0.928342127206075,55.1507446523947,900.797462159273,442,267.547212115605,1,999,342,230.5,27.6624522881416
"2088/2089",2089,123,123,100,0.604667967107952,57.7617531388925,34.1339798217498,0.6820179046075,54.0962214443781,755.117012159564,430,200.163058773032,14.5,862.5,234,147,36.3086856844752
"2089/2090",2090,123,123,100,0.925219475151361,63.6077272140349,34.7740369943174,1.07147160217255,55.5028557607599,798.678065180386,490.5,283.78676334332,99,906,253,231.5,35.1970386142448
"2090/2091",2091,123,123,100,0,48.897435931131,32.9372712549351,-0.0337858061827654,53.0793277706405,733.932459625372,326.5,147.538699371857,-91,849,164,82,33.2868967892296
"2091/2092",2092,123,123,100,0,41.5232143160637,35.3888528261556,-0.0270451980974806,55.5683288698901,749.151517823135,532.5,355.657113247726,157,883.5,163,262.5,39.8698654901286
"2092/2093",2093,123,123,100,1.03002135059906,72.6096376648301,33.4422805658561,1.24774855822233,54.106432368704,764.065972522512,397,180.455910266668,-36.5,854,253,117.5,30.9188587226795
"2093/2094",2094,123,123,100,0.189511978889107,24.1778790109523,31.6117970302481,0.259999204515224,48.5699825457498,563.645981340596,91,-191.758465116844,-429.5,654,109,-233.5,22.0533733929797
"2094/2095",2095,123,123,100,0,22.8679028782234,32.6870840439523,0.0124290840275059,50.95399247461,606.871422264332,223,-9.29917498794384,-210.5,711,94,-77.5,24.7312396126995
"2095/2096",2096,123,123,100,0.589353742955216,64.5730312268178,32.1624361646457,0.605711994313575,52.6167505775367,791.942163309417,330.5,148.079956749454,-150,892,235,79,32.5261999223221
"2096/2097",2097,123,123,100,0.124093141471414,49.0475224142445,34.7508135987444,0.206983168623504,56.4520727360206,815.438907784584,568.5,411.01753096754,222,942,195,329,37.9548929574548
"2097/2098",2098,123,123,100,0.317726329673173,50.6031885089921,32.271814827307,0.3860072212246,52.2596311666293,689.308115206193,304,75.0143172120443,-136.5,791,174,14.5,25.6759921242606
"2098/2099",2099,123,123,100,0.411674171484036,28.4023752750004,33.8090318152772,0.502852498853848,53.3353671777508,676.121637645134,368,173.203777218005,-35,801,126,75.5,29.8627650732724
"2099/2100",2100,123,123,100,0.71306731382657,75.2611808466045,33.3492974994249,0.810886699082641,54.8557191145355,810.146291449651,464.5,259.240711277525,61.5,915.5,268,194.5,31.8450905524965
"2100/2101",2101,123,123,100,0.229471221613003,43.9809074992616,32.0106652057691,0.304618360571512,50.8440051956765,663.365515874204,199.5,-42.7407714236761,-271.5,756.5,167,-89,23.9726307784058
