"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2031/2032",2032,123,123,100,19.935586235157,32178.921112014,0
"2032/2033",2033,123,123,100,10.5944181157359,33861.1263163257,0
"2033/2034",2034,123,123,100,24.9647091595587,30633.8871261133,0
"2034/2035",2035,123,123,100,16.71354130916,32758.7974738581,0
"2035/2036",2036,123,123,100,10.0827463646333,35000.3167524748,0
"2036/2037",2037,123,123,100,13.9824698246113,33019.3323150109,0
"2037/2038",2038,123,123,100,14.1787282296714,32833.399702318,0
"2038/2039",2039,123,123,100,22.490934848838,31732.4531488642,0
"2039/2040",2040,123,123,100,8.05745658043054,33636.1264492292,0
"2040/2041",2041,123,123,100,10.0593905077548,33473.4028559877,0
"2041/2042",2042,123,123,100,11.2056818248021,33555.7909759926,0
"2042/2043",2043,123,123,100,13.0429355413104,33004.7167111281,0
"2043/2044",2044,123,123,100,14.7870226603636,33445.523080104,0
"2044/2045",2045,123,123,100,17.1133707919209,33492.5302097686,0
"2045/2046",2046,123,123,100,10.0886704555846,34895.5518506318,0
"2046/2047",2047,123,123,100,10.0563782648031,35570.7117430875,0
"2047/2048",2048,123,123,100,10.1851763742413,34766.8782265997,0
"2048/2049",2049,123,123,100,13.9764305867029,33604.3543444024,0
"2049/2050",2050,123,123,100,19.9959163507616,31450.687774173,0
"2050/2051",2051,123,123,100,20.2805343814111,32325.5315849418,0
"2051/2052",2052,123,123,100,21.0114796378481,31964.5948883677,0
"2052/2053",2053,123,123,100,17.467354114413,31078.8211880904,0
"2053/2054",2054,123,123,100,12.7687115368399,31909.4418263054,0
"2054/2055",2055,123,123,100,18.134058790938,31761.7957513966,0
"2055/2056",2056,123,123,100,16.8014757271966,32871.9561531572,0
"2056/2057",2057,123,123,100,19.5698016088749,31332.3903190894,0
"2057/2058",2058,123,123,100,21.7208257934984,31459.82261247,0
"2058/2059",2059,123,123,100,12.658124867809,31693.402327491,0
"2059/2060",2060,123,123,100,16.5382920883188,33055.1578880567,0
"2060/2061",2061,123,123,100,15.0136178231833,32704.4619046785,0
"2061/2062",2062,123,123,100,13.4854943667849,33180.5477706427,0
"2062/2063",2063,123,123,100,23.7876360099219,31509.7860294003,0
"2063/2064",2064,123,123,100,13.8232552350985,32487.0826039482,0
"2064/2065",2065,123,123,100,21.1013895309459,31314.5086818142,0
"2065/2066",2066,123,123,100,7.85431571389813,34421.2902134079,0
"2066/2067",2067,123,123,100,15.5253415139134,33205.5542123169,0
"2067/2068",2068,123,123,100,13.7340894231304,32200.6791807469,0
"2068/2069",2069,123,123,100,13.5309538804715,33669.6443430595,0
"2069/2070",2070,123,123,100,6.04456454206002,35361.4209058676,3
"2070/2071",2071,123,123,100,11.9888403765042,33839.7441665716,0
"2071/2072",2072,123,123,100,20.4606026703789,31227.700260859,0
"2072/2073",2073,123,123,100,12.4887270012682,31979.3520354982,0
"2073/2074",2074,123,123,100,24.780994777102,30974.1804161705,1
"2074/2075",2075,123,123,100,23.5023347379984,29606.376311861,0
"2075/2076",2076,123,123,100,23.9989154295788,30536.3690354172,0
"2076/2077",2077,123,123,100,18.8483422525214,32733.7617153879,0
"2077/2078",2078,123,123,100,13.5660853219847,33981.6238162499,0
"2078/2079",2079,123,123,100,16.5922003027799,31283.7665490955,0
"2079/2080",2080,123,123,100,16.9867484328454,32538.1655215416,0
"2080/2081",2081,123,123,100,17.2517649584033,32631.5446679462,0
"2081/2082",2082,123,123,100,19.627606159894,30609.7162028253,0
"2082/2083",2083,123,123,100,20.4215719616141,31901.6463198457,0
"2083/2084",2084,123,123,100,15.0334668040095,32796.0168813299,0
"2084/2085",2085,123,123,100,14.8542789996479,32823.4584033266,0
"2085/2086",2086,123,123,100,15.9143156324235,32777.4373882804,0
"2086/2087",2087,123,123,100,10.2678608686742,34286.017134048,2
"2087/2088",2088,123,123,100,18.8009326459262,31204.903003715,1
"2088/2089",2089,123,123,100,16.866973783103,32362.4342447408,0
"2089/2090",2090,123,123,100,21.1534223950041,31687.8111163583,0
"2090/2091",2091,123,123,100,13.6938326415877,32828.9155025836,0
"2091/2092",2092,123,123,100,18.0763579771353,31461.7143191602,0
"2092/2093",2093,123,123,100,16.166814363602,32309.1860620603,1
"2093/2094",2094,123,123,100,9.88845054393732,35576.6421620399,0
"2094/2095",2095,123,123,100,8.02168709450461,34424.6030715946,0
"2095/2096",2096,123,123,100,15.7280336736444,32389.1562749874,0
"2096/2097",2097,123,123,100,20.6465823997521,31003.1155415419,0
"2097/2098",2098,123,123,100,10.9545777804628,33499.8527811151,0
"2098/2099",2099,123,123,100,13.5406417255133,33330.5981144235,0
"2099/2100",2100,123,123,100,19.544528373295,31629.9843353834,0
"2100/2101",2101,123,123,100,11.510996281469,34433.0414887499,0
