"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2052/2053",2053,123,123,100,38.9288625094687,26272.2450507088,0
"2053/2054",2054,123,123,100,31.1781629148293,27288.30356031,0
"2054/2055",2055,123,123,100,34.0124221177416,27163.2125540767,0
"2055/2056",2056,123,123,100,27.8763846641109,28303.6673425008,4
"2056/2057",2057,123,123,100,32.7578281607846,26556.4026139695,2
"2057/2058",2058,123,123,100,35.8985845543903,26586.4615277657,0
"2058/2059",2059,123,123,100,26.1085396123717,27205.1080940524,0
"2059/2060",2060,123,123,100,25.7157108494785,28592.1142285448,0
"2060/2061",2061,123,123,100,28.3251439083476,28135.0328478329,0
"2061/2062",2062,123,123,100,27.1051425767077,28250.201149785,0
"2062/2063",2063,123,123,100,38.8895795249814,26581.5106774522,0
"2063/2064",2064,123,123,100,26.457372860943,28115.0301825861,0
"2064/2065",2065,123,123,100,38.1404393899429,26623.2741360823,5
"2065/2066",2066,123,123,100,23.2690865117238,29743.4128402285,0
"2066/2067",2067,123,123,100,25.3421489497705,28884.1634926712,0
"2067/2068",2068,123,123,100,31.8870869174607,27302.7125683287,3
"2068/2069",2069,123,123,100,29.0727855455452,29083.871168416,0
"2069/2070",2070,123,123,100,15.3770696682227,31094.6492344998,5
"2070/2071",2071,123,123,100,25.5283697266746,29065.298648891,0
"2071/2072",2072,123,123,100,33.6728991360965,26456.9928941373,0
"2072/2073",2073,123,123,100,29.7024131780531,27187.4170937659,3
"2073/2074",2074,123,123,100,34.7543991395819,26627.8689245274,2
"2074/2075",2075,123,123,100,40.5534492427605,24775.1439399607,0
"2075/2076",2076,123,123,100,38.8363842410599,25682.6428662743,0
"2076/2077",2077,123,123,100,31.7440598242842,28085.8862276971,0
"2077/2078",2078,123,123,100,26.5046756775218,29558.9853540864,0
"2078/2079",2079,123,123,100,35.6605889321572,26449.8585731387,0
"2079/2080",2080,123,123,100,29.3613000875212,27863.2021229807,0
"2080/2081",2081,123,123,100,29.4225562567599,28060.8922492396,3
"2081/2082",2082,123,123,100,34.520497236691,25899.9737609793,0
"2082/2083",2083,123,123,100,30.2487865745952,27158.9569966998,2
"2083/2084",2084,123,123,100,32.8771585486943,28039.3332756385,0
"2084/2085",2085,123,123,100,27.7414874206311,28363.8438619841,0
"2085/2086",2086,123,123,100,27.5543217823988,28434.7693588641,3
"2086/2087",2087,123,123,100,22.2808442985315,29693.5370566919,6
"2087/2088",2088,123,123,100,27.9396217157609,26774.0545840766,5
"2088/2089",2089,123,123,100,34.4749996808482,27615.5051822979,0
"2089/2090",2090,123,123,100,37.315200749601,26933.0545325428,0
"2090/2091",2091,123,123,100,30.0043381255018,28146.1763300691,0
"2091/2092",2092,123,123,100,37.3150341783321,26555.0835860334,0
"2092/2093",2093,123,123,100,32.0140562339748,27735.5231383983,6
"2093/2094",2094,123,123,100,21.1045548399347,31051.0042462647,0
"2094/2095",2095,123,123,100,23.9830839734204,29573.6466685999,0
"2095/2096",2096,123,123,100,31.8040355810972,27981.8820757885,0
"2096/2097",2097,123,123,100,38.0334893267413,26113.5152953118,0
"2097/2098",2098,123,123,100,22.374380507415,28811.3523763269,0
"2098/2099",2099,123,123,100,29.0827887178602,28423.8096054569,0
"2099/2100",2100,123,123,100,30.9996628339195,26985.3439612966,0
"2100/2101",2101,123,123,100,24.1293283282716,29739.7758615594,0
